ID,Spp,DormTreat,Plot,Rep,RepLine,AssignedLineNumber,PlotLineCODE,Block,GM,Water,EmergN,EmergA,EmergD,EmergTOT,Bio,TotalN,NoEmbryoDevN,GermN,ShrivelledGermN,NoEmbryoRemovedN,FungalN,PredatedN,ShrivelledN,StillViableN,DataNotRequiredButCollected
1_19,A_ina,HW,19,4,1,16,19_16,C3,G4,W1,500,404,25,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_hil,HW,19,4,2,17,19_17,C3,G4,W1,450,238,26,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_wis,CleanToSeed,19,4,3,18,19_18,C3,G4,W1,800,164,27,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_pun,CleanToSeed,19,4,4,19,19_19,C3,G4,W1,500,131,10,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,I_mon,HW,19,4,5,20,19_20,C3,G4,W1,500,72,53,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_pun,CleanToSeed,23,1,1,1,23_1,G3,G4,W1,500,49,3,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_wis,CleanToSeed,23,1,2,2,23_2,G3,G4,W1,800,87,7,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,I_mon,HW,23,1,3,3,23_3,G3,G4,W1,500,62,69,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_ina,HW,23,1,4,4,23_4,G3,G4,W1,500,414,27,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_hil,HW,23,1,5,5,23_5,G3,G4,W1,450,189,78,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_wis,CleanToSeed,23,2,1,6,23_6,G3,G4,W1,800,151,12,163,6.0338,40,0,13,0,0,1,0,8,18,
1_19,T_pun,CleanToSeed,23,2,2,7,23_7,G3,G4,W1,500,106,9,115,3.5033,40,0,12,0,0,5,0,15,8,
1_19,I_mon,HW,23,2,3,8,23_8,G3,G4,W1,500,61,94,155,1.5241,40,0,11,7,0,1,0,1,20,
1_19,A_ina,HW,23,2,4,9,23_9,G3,G4,W1,500,382,14,396,20.7197,40,0,36,0,0,2,0,1,1,
1_19,A_hil,HW,23,2,5,10,23_10,G3,G4,W1,450,197,61,258,2.2479,30,0,6,0,0,14,0,10,0,
1_19,I_mon,HW,23,3,1,11,23_11,G3,G4,W1,500,59,71,130,1.3141,32,0,2,4,0,2,0,8,16,
1_19,A_ina,HW,23,3,2,12,23_12,G3,G4,W1,500,321,56,377,19.4385,40,0,36,2,0,1,0,1,0,
1_19,T_wis,CleanToSeed,23,3,3,13,23_13,G3,G4,W1,800,146,8,154,5.8605,40,0,10,0,0,2,0,5,23,
1_19,T_pun,CleanToSeed,23,3,4,14,23_14,G3,G4,W1,500,154,6,160,4.6486,40,0,10,0,0,9,0,10,11,
1_19,A_hil,HW,23,3,5,15,23_15,G3,G4,W1,450,218,27,245,2.863,28,0,13,7,0,0,0,6,2,
1_19,T_wis,CleanToSeed,23,4,1,16,23_16,G3,G4,W1,800,133,11,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,I_mon,HW,23,4,2,17,23_17,G3,G4,W1,500,47,49,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_pun,CleanToSeed,23,4,3,18,23_18,G3,G4,W1,500,127,6,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_ina,HW,23,4,4,19,23_19,G3,G4,W1,500,350,20,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_hil,HW,23,4,5,20,23_20,G3,G4,W1,450,183,38,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_wis,CleanToSeed,62,1,1,1,62_1,F4,G4,W1,800,109,2,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_hil,HW,62,1,2,2,62_2,F4,G4,W1,450,216,67,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,I_mon,HW,62,1,3,3,62_3,F4,G4,W1,500,41,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_ina,HW,62,1,4,4,62_4,F4,G4,W1,500,313,2,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_pun,CleanToSeed,62,1,5,5,62_5,F4,G4,W1,500,186,20,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_hil,HW,62,2,1,6,62_6,F4,G4,W1,450,190,2,192,2.0373,35,0,22,0,0,2,0,7,4,
1_19,T_wis,CleanToSeed,62,2,2,7,62_7,F4,G4,W1,800,133,2,135,2.9818,40,0,16,0,0,1,0,3,20,
1_19,T_pun,CleanToSeed,62,2,3,8,62_8,F4,G4,W1,500,116,21,137,1.7694,39,0,16,0,0,1,0,8,14,
1_19,A_ina,HW,62,2,4,9,62_9,F4,G4,W1,500,348,8,356,16.9866,40,0,32,5,0,1,0,0,2,
1_19,I_mon,HW,62,2,5,10,62_10,F4,G4,W1,500,61,0,61,1.2282,27,0,0,7,0,0,0,1,19,
1_19,I_mon,HW,62,3,1,11,62_11,F4,G4,W1,500,69,30,99,1.7972,34,0,0,10,0,2,0,2,20,
1_19,T_pun,CleanToSeed,62,3,2,12,62_12,F4,G4,W1,500,136,3,139,2.0409,39,0,16,0,0,2,0,10,11,
1_19,T_wis,CleanToSeed,62,3,3,13,62_13,F4,G4,W1,800,125,1,126,2.6643,40,0,9,0,0,10,0,13,8,
1_19,A_ina,HW,62,3,4,14,62_14,F4,G4,W1,500,337,38,375,17.1947,40,0,28,12,0,0,0,0,0,
1_19,A_hil,HW,62,3,5,15,62_15,F4,G4,W1,450,264,3,267,2.8529,26,0,8,8,0,1,0,7,2,
1_19,I_mon,HW,62,4,1,16,62_16,F4,G4,W1,500,44,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_wis,CleanToSeed,62,4,2,17,62_17,F4,G4,W1,800,79,0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,T_pun,CleanToSeed,62,4,3,18,62_18,F4,G4,W1,500,108,162,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_ina,HW,62,4,4,19,62_19,F4,G4,W1,500,387,5,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_19,A_hil,HW,62,4,5,20,62_20,F4,G4,W1,450,206,17,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_ina,HW,6,1,1,1,6_1,E1,G5,W1,500,232,132,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,6,1,2,2,6_2,E1,G5,W1,500,176,3,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_hil,HW,6,1,3,3,6_3,E1,G5,W1,450,195,19,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,I_mon,HW,6,1,4,4,6_4,E1,G5,W1,500,27,75,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_wis,CleanToSeed,6,1,5,5,6_5,E1,G5,W1,800,245,17,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,I_mon,HW,6,2,1,6,6_6,E1,G5,W1,500,109,54,163,2.5637,29,0,1,0,0,0,0,9,19,
1_20,T_pun,CleanToSeed,6,2,2,7,6_7,E1,G5,W1,500,215,0,215,3.8058,38,0,17,0,0,5,0,10,6,
1_20,A_hil,HW,6,2,3,8,6_8,E1,G5,W1,450,279,1,280,3.1068,37,0,1,16,0,4,0,11,5,
1_20,A_ina,HW,6,2,4,9,6_9,E1,G5,W1,500,267,193,460,15.8064,40,0,7,25,0,5,0,0,3,
1_20,T_wis,CleanToSeed,6,2,5,10,6_10,E1,G5,W1,800,267,2,269,5.3409,38,0,17,0,0,1,0,17,3,
1_20,A_ina,HW,6,3,1,11,6_11,E1,G5,W1,500,239,200,439,14.1119,39,0,5,26,0,2,0,3,3,
1_20,T_pun,CleanToSeed,6,3,2,12,6_12,E1,G5,W1,500,191,2,193,2.4614,38,0,22,0,0,1,0,9,6,
1_20,A_hil,HW,6,3,3,13,6_13,E1,G5,W1,450,203,32,235,2.4702,35,0,6,15,0,0,0,7,7,
1_20,I_mon,HW,6,3,4,14,6_14,E1,G5,W1,500,61,48,109,1.3881,26,0,0,1,0,0,0,9,16,
1_20,T_wis,CleanToSeed,6,3,5,15,6_15,E1,G5,W1,800,169,17,186,3.4078,40,0,19,0,0,0,0,5,16,
1_20,I_mon,HW,6,4,1,16,6_16,E1,G5,W1,500,110,46,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_wis,CleanToSeed,6,4,2,17,6_17,E1,G5,W1,800,177,0,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_ina,HW,6,4,3,18,6_18,E1,G5,W1,500,173,169,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_hil,HW,6,4,4,19,6_19,E1,G5,W1,450,208,19,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,6,4,5,20,6_20,E1,G5,W1,500,187,0,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_ina,HW,30,1,1,1,30_1,E4,G5,W1,500,169,227,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,30,1,2,2,30_2,E4,G5,W1,500,165,16,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_wis,CleanToSeed,30,1,3,3,30_3,E4,G5,W1,800,171,20,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_hil,HW,30,1,4,4,30_4,E4,G5,W1,450,141,65,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,I_mon,HW,30,1,5,5,30_5,E4,G5,W1,500,90,73,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,I_mon,HW,30,2,1,6,30_6,E4,G5,W1,500,91,67,158,1.9532,36,0,3,7,0,2,0,0,24,
1_20,A_hil,HW,30,2,2,7,30_7,E4,G5,W1,450,174,55,229,2.3658,31,0,25,0,0,3,0,0,3,
1_20,T_pun,CleanToSeed,30,2,3,8,30_8,E4,G5,W1,500,172,21,193,5.5941,40,0,13,0,0,7,0,10,10,
1_20,T_wis,CleanToSeed,30,2,4,9,30_9,E4,G5,W1,800,181,15,196,7.0334,40,1,6,0,0,3,0,12,18,
1_20,A_ina,HW,30,2,5,10,30_10,E4,G5,W1,500,172,179,351,8.8168,40,0,35,1,0,2,0,0,2,
1_20,T_pun,CleanToSeed,30,3,1,11,30_11,E4,G5,W1,500,145,14,159,4.1046,39,0,11,0,0,11,0,7,10,
1_20,I_mon,HW,30,3,2,12,30_12,E4,G5,W1,500,129,41,170,2.5054,31,0,0,8,0,3,0,4,16,
1_20,A_hil,HW,30,3,3,13,30_13,E4,G5,W1,450,178,85,263,2.453,36,0,3,15,0,2,0,10,6,
1_20,T_wis,CleanToSeed,30,3,4,14,30_14,E4,G5,W1,800,151,12,163,2.0264,40,0,7,0,0,1,0,6,26,
1_20,A_ina,HW,30,3,5,15,30_15,E4,G5,W1,500,256,92,348,12.8938,40,0,26,9,0,2,0,1,2,Missing?
1_20,A_hil,HW,30,4,1,16,30_16,E4,G5,W1,450,134,63,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_wis,CleanToSeed,30,4,2,17,30_17,E4,G5,W1,800,119,11,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,I_mon,HW,30,4,3,18,30_18,E4,G5,W1,500,60,36,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_ina,HW,30,4,4,19,30_19,E4,G5,W1,500,191,140,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,30,4,5,20,30_20,E4,G5,W1,500,144,19,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_hil,HW,61,1,1,1,61_1,F4,G5,W1,450,152,9,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_ina,HW,61,1,2,2,61_2,F4,G5,W1,500,155,109,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_wis,CleanToSeed,61,1,3,3,61_3,F4,G5,W1,800,166,15,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,61,1,4,4,61_4,F4,G5,W1,500,178,5,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,I_mon,HW,61,1,5,5,61_5,F4,G5,W1,500,83,45,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,61,2,1,6,61_6,F4,G5,W1,500,149,3,152,3.7004,40,1,20,0,0,6,0,3,10,
1_20,T_wis,CleanToSeed,61,2,2,7,61_7,F4,G5,W1,800,174,5,179,4.4584,40,0,8,0,1,2,0,8,21,
1_20,A_ina,HW,61,2,3,8,61_8,F4,G5,W1,500,229,94,323,13.0374,40,0,31,4,0,1,0,0,4,
1_20,A_hil,HW,61,2,4,9,61_9,F4,G5,W1,450,222,16,238,2.8239,36,0,15,12,0,0,0,3,6,
1_20,I_mon,HW,61,2,5,10,61_10,F4,G5,W1,500,124,19,143,2.4752,23,0,1,1,0,1,0,6,14,
1_20,A_ina,HW,61,3,1,11,61_11,F4,G5,W1,500,236,95,331,13.7146,40,0,35,3,0,1,0,0,1,
1_20,A_hil,HW,61,3,2,12,61_12,F4,G5,W1,450,223,13,236,2.7964,39,0,20,4,0,4,0,6,5,
1_20,T_pun,CleanToSeed,61,3,3,13,61_13,F4,G5,W1,500,158,8,166,4.0709,36,0,17,0,0,9,0,7,3,
1_20,I_mon,HW,61,3,4,14,61_14,F4,G5,W1,500,61,40,101,1.4477,26,0,2,5,0,0,0,1,18,
1_20,T_wis,CleanToSeed,61,3,5,15,61_15,F4,G5,W1,800,112,7,119,3.9341,40,0,16,0,2,2,0,3,17,
1_20,I_mon,HW,61,4,1,16,61_16,F4,G5,W1,500,75,35,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_pun,CleanToSeed,61,4,2,17,61_17,F4,G5,W1,500,183,7,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_ina,HW,61,4,3,18,61_18,F4,G5,W1,500,122,209,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,T_wis,CleanToSeed,61,4,4,19,61_19,F4,G5,W1,800,111,12,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_20,A_hil,HW,61,4,5,20,61_20,F4,G5,W1,450,156,47,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_wis,CleanToSeed,14,1,1,1,14_1,E2,G1,W2,800,244,2,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,14,1,2,2,14_2,E2,G1,W2,500,182,3,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,14,1,3,3,14_3,E2,G1,W2,450,248,12,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_ina,HW,14,1,4,4,14_4,E2,G1,W2,500,401,11,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,I_mon,HW,14,1,5,5,14_5,E2,G1,W2,500,136,15,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,14,2,1,6,14_6,E2,G1,W2,450,266,10,276,3.2222,40,0,23,9,0,0,0,2,6,
1_1,T_pun,CleanToSeed,14,2,2,7,14_7,E2,G1,W2,500,218,1,219,1.7557,40,0,10,0,0,7,0,8,15,
1_1,I_mon,HW,14,2,3,8,14_8,E2,G1,W2,500,140,10,150,2.0987,40,0,12,3,0,0,0,1,24,
1_1,A_ina,HW,14,2,4,9,14_9,E2,G1,W2,500,368,12,380,16.6314,40,0,27,8,0,1,0,0,4,
1_1,T_wis,CleanToSeed,14,2,5,10,14_10,E2,G1,W2,800,275,0,275,3.327,39,0,17,0,0,1,0,1,20,
1_1,T_pun,CleanToSeed,14,3,1,11,14_11,E2,G1,W2,500,240,3,243,2.4233,40,0,9,0,7,3,0,8,13,
1_1,I_mon,HW,14,3,2,12,14_12,E2,G1,W2,500,143,26,169,1.6817,40,0,9,9,0,0,0,0,22,
1_1,A_ina,HW,14,3,3,13,14_13,E2,G1,W2,500,238,130,368,12.7164,40,0,16,10,0,8,0,0,6,
1_1,A_hil,HW,14,3,4,14,14_14,E2,G1,W2,450,276,9,285,3.116,40,0,21,9,0,3,0,0,7,
1_1,T_wis,CleanToSeed,14,3,5,15,14_15,E2,G1,W2,800,287,0,287,2.5237,39,0,18,0,0,3,0,2,16,
1_1,T_wis,CleanToSeed,14,4,1,16,14_16,E2,G1,W2,800,257,2,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,14,4,2,17,14_17,E2,G1,W2,450,237,7,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,I_mon,HW,14,4,3,18,14_18,E2,G1,W2,500,179,0,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_ina,HW,14,4,4,19,14_19,E2,G1,W2,500,381,12,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,14,4,5,20,14_20,E2,G1,W2,500,163,0,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,25,1,1,1,25_1,A4,G1,W2,450,224,34,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,I_mon,HW,25,1,2,2,25_2,A4,G1,W2,500,98,57,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,25,1,3,3,25_3,A4,G1,W2,500,175,23,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_ina,HW,25,1,4,4,25_4,A4,G1,W2,500,367,29,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_wis,CleanToSeed,25,1,5,5,25_5,A4,G1,W2,800,161,10,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,25,2,1,6,25_6,A4,G1,W2,500,182,14,196,3.7533,40,0,11,0,0,14,0,5,10,
1_1,A_ina,HW,25,2,2,7,25_7,A4,G1,W2,500,366,25,391,19.4283,40,0,31,3,0,0,0,0,6,
1_1,T_wis,CleanToSeed,25,2,3,8,25_8,A4,G1,W2,800,156,10,166,4.8062,40,0,8,0,0,7,0,2,23,
1_1,A_hil,HW,25,2,4,9,25_9,A4,G1,W2,450,292,26,318,4.4898,40,0,13,9,0,0,0,8,10,
1_1,I_mon,HW,25,2,5,10,25_10,A4,G1,W2,500,162,17,179,4.8283,40,0,8,4,0,0,0,1,27,
1_1,T_wis,CleanToSeed,25,3,1,11,25_11,A4,G1,W2,800,163,23,186,2.4456,39,0,6,0,2,10,0,3,18,
1_1,A_hil,HW,25,3,2,12,25_12,A4,G1,W2,450,685,117,802,8.1163,40,0,19,4,0,0,0,6,11,
1_1,I_mon,HW,25,3,3,13,25_13,A4,G1,W2,500,164,26,190,1.9801,32,0,4,9,0,0,0,2,17,
1_1,A_ina,HW,25,3,4,14,25_14,A4,G1,W2,500,380,33,413,19.1132,40,0,24,7,0,0,0,0,9,
1_1,T_pun,CleanToSeed,25,3,5,15,25_15,A4,G1,W2,500,149,11,160,1.2962,39,0,4,0,3,12,0,4,16,
1_1,A_ina,HW,25,4,1,16,25_16,A4,G1,W2,500,255,53,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,I_mon,HW,25,4,2,17,25_17,A4,G1,W2,500,107,77,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,25,4,3,18,25_18,A4,G1,W2,500,184,8,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,25,4,4,19,25_19,A4,G1,W2,450,240,33,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_wis,CleanToSeed,25,4,5,20,25_20,A4,G1,W2,800,157,19,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,64,1,1,1,64_1,H4,G1,W2,500,121,4,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_wis,CleanToSeed,64,1,2,2,64_2,H4,G1,W2,800,132,0,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,I_mon,HW,64,1,3,3,64_3,H4,G1,W2,500,142,1,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,64,1,4,4,64_4,H4,G1,W2,450,293,0,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_ina,HW,64,1,5,5,64_5,H4,G1,W2,500,429,0,429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,64,2,1,6,64_6,H4,G1,W2,450,288,0,288,3.6293,40,0,18,5,0,3,0,7,7,
1_1,T_wis,CleanToSeed,64,2,2,7,64_7,H4,G1,W2,800,112,0,112,1.2792,40,0,6,0,1,9,0,2,22,
1_1,T_pun,CleanToSeed,64,2,3,8,64_8,H4,G1,W2,500,293,1,294,1.3539,40,0,12,0,1,13,0,9,5,
1_1,A_ina,HW,64,2,4,9,64_9,H4,G1,W2,500,419,0,419,21.8573,40,0,26,3,0,1,0,0,10,
1_1,I_mon,HW,64,2,5,10,64_10,H4,G1,W2,500,143,12,155,1.6332,39,0,2,4,0,0,0,0,33,
1_1,A_hil,HW,64,3,1,11,64_11,H4,G1,W2,450,306,0,306,4.2845,40,0,18,5,0,2,0,7,8,
1_1,T_wis,CleanToSeed,64,3,2,12,64_12,H4,G1,W2,800,199,0,199,1.9886,40,0,8,0,0,18,0,0,14,
1_1,I_mon,HW,64,3,3,13,64_13,H4,G1,W2,500,148,0,148,1.8167,39,0,8,7,0,1,0,1,22,
1_1,A_ina,HW,64,3,4,14,64_14,H4,G1,W2,500,419,3,422,23.5714,40,0,19,4,0,0,0,0,17,
1_1,T_pun,CleanToSeed,64,3,5,15,64_15,H4,G1,W2,500,247,0,247,2.0109,40,0,16,0,0,7,0,5,12,
1_1,T_wis,CleanToSeed,64,4,1,16,64_16,H4,G1,W2,800,194,0,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,T_pun,CleanToSeed,64,4,2,17,64_17,H4,G1,W2,500,249,0,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,I_mon,HW,64,4,3,18,64_18,H4,G1,W2,500,151,0,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_hil,HW,64,4,4,19,64_19,H4,G1,W2,450,255,0,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_1,A_ina,HW,64,4,5,20,64_20,H4,G1,W2,500,402,0,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_pun,CleanToSeed,9,1,1,1,9_1,A2,G2,W2,500,112,8,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,I_mon,HW,9,1,2,2,9_2,A2,G2,W2,500,69,44,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,9,1,3,3,9_3,A2,G2,W2,450,171,55,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_wis,CleanToSeed,9,1,4,4,9_4,A2,G2,W2,800,94,34,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_ina,HW,9,1,5,5,9_5,A2,G2,W2,500,236,0,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_wis,CleanToSeed,9,2,1,6,9_6,A2,G2,W2,800,137,15,152,0.973,41,0,12,0,0,0,0,8,21,
1_2,I_mon,HW,9,2,2,7,9_7,A2,G2,W2,500,29,62,91,0.4696,40,0,4,17,0,4,0,0,15,
1_2,T_pun,CleanToSeed,9,2,3,8,9_8,A2,G2,W2,500,168,18,186,1.0338,40,0,15,0,0,4,0,15,6,
1_2,A_ina,HW,9,2,4,9,9_9,A2,G2,W2,500,275,23,298,10.7797,40,0,33,2,0,3,0,0,2,
1_2,A_hil,HW,9,2,5,10,9_10,A2,G2,W2,450,202,47,249,1.9408,40,0,11,23,0,3,0,0,3,
1_2,I_mon,HW,9,3,1,11,9_11,A2,G2,W2,500,28,84,112,0.4929,40,0,2,24,0,0,0,0,14,
1_2,T_wis,CleanToSeed,9,3,2,12,9_12,A2,G2,W2,800,105,35,140,0.7651,40,0,15,0,0,0,0,1,24,
1_2,T_pun,CleanToSeed,9,3,3,13,9_13,A2,G2,W2,500,140,21,161,0.9642,40,0,21,0,1,4,0,7,7,
1_2,A_ina,HW,9,3,4,14,9_14,A2,G2,W2,500,252,28,280,10.3635,40,0,28,2,0,0,0,0,10,
1_2,A_hil,HW,9,3,5,15,9_15,A2,G2,W2,450,167,60,227,1.6619,40,0,14,12,0,7,0,0,7,
1_2,A_ina,HW,9,4,1,16,9_16,A2,G2,W2,500,160,15,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_pun,CleanToSeed,9,4,2,17,9_17,A2,G2,W2,500,131,17,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,I_mon,HW,9,4,3,18,9_18,A2,G2,W2,500,43,66,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,9,4,4,19,9_19,A2,G2,W2,450,202,39,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_wis,CleanToSeed,9,4,5,20,9_20,A2,G2,W2,800,67,13,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_pun,CleanToSeed,26,1,1,1,26_1,A4,G2,W2,500,124,13,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,T_wis,CleanToSeed,26,1,2,2,26_2,A4,G2,W2,800,43,20,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,I_mon,HW,26,1,3,3,26_3,A4,G2,W2,500,54,64,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,26,1,4,4,26_4,A4,G2,W2,450,79,130,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_ina,HW,26,1,5,5,26_5,A4,G2,W2,500,315,53,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1_2,A_hil,HW,26,2,1,6,26_6,A4,G2,W2,450,141,128,269,1.3303,40,0,12,16,0,1,0,10,1,
1_2,T_wis,CleanToSeed,26,2,2,7,26_7,A4,G2,W2,800,52,16,68,0.4553,40,0,8,0,0,1,0,6,25,
1_2,T_pun,CleanToSeed,26,2,3,8,26_8,A4,G2,W2,500,128,10,138,0.9884,39,0,9,0,0,4,0,7,19,
1_2,A_ina,HW,26,2,4,9,26_9,A4,G2,W2,500,347,74,421,16.3114,40,0,29,11,0,0,0,0,0,
1_2,I_mon,HW,26,2,5,10,26_10,A4,G2,W2,500,34,92,126,0.3764,40,0,9,0,0,4,0,0,27,
1_2,A_hil,HW,26,3,1,11,26_11,A4,G2,W2,450,130,155,285,1.1451,32,0,5,16,0,2,0,7,2,
