project_code,sheet,DB,projectid,key_occurrence,column,original_value,reconstructed_value,normalized_original,normalized_reconstructed,siteid,treatmentid,tsr,trt_tsr,treatment_category,treatment_type,papernumber
GAZP5,site,gazp,5,1,twetq,12,,12.0,,215,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,216,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,217,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,218,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,219,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,220,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,221,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,222,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,223,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,224,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,225,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,226,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,227,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,228,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,229,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,230,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,231,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,232,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,233,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,234,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,235,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,236,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,237,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,238,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,239,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,240,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,241,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,242,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,243,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,244,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,245,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,246,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,247,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,248,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,249,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,250,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,251,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,252,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,253,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,254,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,255,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,256,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,257,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,258,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,259,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,260,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,261,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,262,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,263,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,264,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,265,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,266,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,267,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,268,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,269,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,270,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,271,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,272,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,273,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,274,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,275,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,276,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,277,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,278,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,279,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,280,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,281,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,282,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,283,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,284,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,285,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,286,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,287,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,288,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,289,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,290,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,291,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,292,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,293,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,294,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,295,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,296,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,297,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,298,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,299,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,300,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,301,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,302,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,303,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,304,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,305,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,306,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,307,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,308,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,309,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,310,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,311,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,312,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,313,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,314,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,315,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,316,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,317,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,318,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,319,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,320,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,321,,,,,,
GAZP5,site,gazp,5,1,twetq,12,,12.0,,322,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,323,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,324,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,325,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,326,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,327,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,328,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,329,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,330,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,331,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,332,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,333,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,334,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,335,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,336,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,337,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,338,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,339,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,340,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,341,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,342,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,343,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,344,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,345,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,346,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,347,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,348,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,349,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,350,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,351,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,352,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,353,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,354,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,355,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,356,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,357,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,358,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,359,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,360,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,361,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,362,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,363,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,364,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,365,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,366,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,367,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,368,,,,,,
GAZP5,site,gazp,5,1,twetq,11.2,,11.2,,369,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,177,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,178,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,179,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,180,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,181,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,182,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,183,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,184,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,185,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,186,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,187,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,188,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,189,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,190,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,191,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,192,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,193,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,194,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,195,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,196,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,197,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,198,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,199,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,200,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,201,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,202,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,203,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,204,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,205,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,206,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,207,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,208,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,209,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,210,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,211,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,212,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,213,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,214,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,215,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,216,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,217,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,218,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,219,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,220,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,221,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,222,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,223,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,224,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,225,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,226,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,227,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,228,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,229,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,230,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,231,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,232,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,233,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,234,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,235,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,236,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,237,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,238,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,239,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,240,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,241,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,242,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,243,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,244,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,245,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,246,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,247,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,248,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,249,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,250,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,251,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,252,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,253,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,254,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,255,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,256,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,257,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,258,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,259,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,260,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,261,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,262,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,263,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,264,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,265,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,266,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,267,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,268,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,269,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,270,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,271,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,272,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,273,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,274,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,275,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,276,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,277,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,278,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,279,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,280,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,281,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,282,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,283,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,284,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,285,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,286,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,287,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,288,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,289,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,290,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,291,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,292,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,293,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,294,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,295,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,296,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,297,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,298,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,299,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,300,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,301,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,302,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,303,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,304,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,305,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,306,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,307,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,308,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,309,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,310,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,311,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,312,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,313,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,314,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,315,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,316,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,317,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,318,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,319,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,320,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,321,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.3,,-5.3,,322,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,323,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,324,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,325,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,326,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,327,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,328,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,329,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,330,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,331,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,332,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,333,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,334,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,335,,,,,,
GAZP5,site,gazp,5,1,tdryq,-5.5,,-5.5,,336,,,,,,
